,ts,gabarit
489,2023-10-03 13:57:56,3
488,2023-10-03 13:57:58,3
487,2023-10-03 13:58:00,3
486,2023-10-03 13:58:02,3
485,2023-10-03 13:58:04,3
484,2023-10-03 13:58:06,3
483,2023-10-03 13:58:08,3
482,2023-10-03 13:58:16,3
481,2023-10-03 13:58:16,3
480,2023-10-03 13:58:16,3
479,2023-10-03 13:58:18,3
478,2023-10-03 13:58:20,3
477,2023-10-03 13:58:22,3
476,2023-10-03 13:58:25,3
475,2023-10-03 13:58:27,3
474,2023-10-03 13:58:29,3
473,2023-10-03 13:58:31,3
472,2023-10-03 13:58:33,3
471,2023-10-03 13:58:35,3
470,2023-10-03 13:58:37,3
469,2023-10-03 13:58:39,3
468,2023-10-03 13:58:41,3
467,2023-10-03 13:58:43,3
466,2023-10-03 13:58:45,3
465,2023-10-03 13:58:47,3
464,2023-10-03 13:58:50,3
463,2023-10-03 13:58:52,3
462,2023-10-03 13:58:54,3
461,2023-10-03 13:58:56,3
460,2023-10-03 13:58:57,3
459,2023-10-03 13:59:00,3
458,2023-10-03 13:59:02,3
457,2023-10-03 13:59:04,3
456,2023-10-03 13:59:06,3
455,2023-10-03 13:59:08,3
454,2023-10-03 13:59:10,3
453,2023-10-03 13:59:12,3
452,2023-10-03 13:59:14,3
451,2023-10-03 13:59:16,3
450,2023-10-03 13:59:18,3
449,2023-10-03 13:59:20,3
448,2023-10-03 13:59:25,3
447,2023-10-03 13:59:25,3
446,2023-10-03 13:59:26,3
445,2023-10-03 13:59:29,3
444,2023-10-03 13:59:30,3
443,2023-10-03 13:59:33,3
442,2023-10-03 13:59:35,3
441,2023-10-03 13:59:37,3
440,2023-10-03 13:59:39,3
439,2023-10-03 13:59:41,3
438,2023-10-03 13:59:43,3
437,2023-10-03 13:59:45,3
436,2023-10-03 13:59:47,3
435,2023-10-03 13:59:49,3
434,2023-10-03 13:59:51,3
433,2023-10-03 13:59:53,3
432,2023-10-03 13:59:55,3
431,2023-10-03 13:59:58,3
430,2023-10-03 13:59:59,3
429,2023-10-03 14:00:01,3
428,2023-10-03 14:00:03,3
427,2023-10-03 14:00:05,3
426,2023-10-03 14:00:08,3
425,2023-10-03 14:00:10,3
424,2023-10-03 14:00:12,3
423,2023-10-03 14:00:14,3
422,2023-10-03 14:00:19,3
421,2023-10-03 14:00:19,3
420,2023-10-03 14:00:20,3
419,2023-10-03 14:00:22,3
418,2023-10-03 14:00:25,3
417,2023-10-03 14:00:26,3
416,2023-10-03 14:00:29,3
415,2023-10-03 14:00:30,3
414,2023-10-03 14:00:36,0
413,2023-10-03 14:04:21,5
412,2023-10-03 14:04:24,5
411,2023-10-03 14:04:25,5
410,2023-10-03 14:04:27,5
409,2023-10-03 14:04:29,5
408,2023-10-03 14:04:31,5
407,2023-10-03 14:04:33,5
406,2023-10-03 14:04:36,5
405,2023-10-03 14:04:37,5
404,2023-10-03 14:04:40,5
403,2023-10-03 14:04:44,5
402,2023-10-03 14:04:45,5
401,2023-10-03 14:04:46,5
400,2023-10-03 14:04:47,5
399,2023-10-03 14:04:49,5
398,2023-10-03 14:04:52,5
397,2023-10-03 14:04:54,5
396,2023-10-03 14:04:56,5
395,2023-10-03 14:04:58,5
394,2023-10-03 14:05:00,5
393,2023-10-03 14:05:02,5
392,2023-10-03 14:05:07,0
391,2023-10-03 14:06:31,17
390,2023-10-03 14:06:34,0
389,2023-10-03 14:07:16,13
388,2023-10-03 14:07:18,13
387,2023-10-03 14:07:23,0
386,2023-10-03 14:07:53,13
385,2023-10-03 14:07:58,0
384,2023-10-03 14:08:36,22
383,2023-10-03 14:08:39,22
382,2023-10-03 14:08:40,22
381,2023-10-03 14:08:43,22
380,2023-10-03 14:08:44,22
379,2023-10-03 14:08:47,22
378,2023-10-03 14:08:49,22
377,2023-10-03 14:08:50,22
376,2023-10-03 14:08:53,22
375,2023-10-03 14:08:55,22
374,2023-10-03 14:08:57,22
373,2023-10-03 14:08:59,22
372,2023-10-03 14:09:01,22
371,2023-10-03 14:09:03,22
370,2023-10-03 14:09:05,22
369,2023-10-03 14:09:08,22
368,2023-10-03 14:09:09,22
367,2023-10-03 14:09:11,22
366,2023-10-03 14:09:16,0
365,2023-10-03 14:09:54,10
364,2023-10-03 14:10:00,0
363,2023-10-03 14:11:02,9
362,2023-10-03 14:11:07,0
361,2023-10-03 14:13:13,1
360,2023-10-03 14:13:20,0
359,2023-10-03 14:14:38,24
358,2023-10-03 14:14:43,0
357,2023-10-03 14:15:48,19
356,2023-10-03 14:15:50,19
355,2023-10-03 14:15:52,19
354,2023-10-03 14:15:55,19
353,2023-10-03 14:15:59,19
352,2023-10-03 14:16:00,19
351,2023-10-03 14:16:01,19
350,2023-10-03 14:16:03,19
349,2023-10-03 14:16:07,19
348,2023-10-03 14:16:09,0
347,2023-10-03 14:17:00,3
346,2023-10-03 14:17:08,0
345,2023-10-03 14:17:32,5
344,2023-10-03 14:17:39,0
343,2023-10-03 14:18:43,18
342,2023-10-03 14:18:48,0
341,2023-10-03 14:18:49,18
340,2023-10-03 14:18:54,0
339,2023-10-03 14:19:47,0
338,2023-10-03 14:22:17,0
337,2023-10-03 14:22:39,22
336,2023-10-03 14:22:44,0
335,2023-10-03 14:24:15,10
334,2023-10-03 14:24:27,0
333,2023-10-03 14:25:32,9
332,2023-10-03 14:25:40,0
331,2023-10-03 14:28:13,0
330,2023-10-03 14:30:20,19
329,2023-10-03 14:30:33,0
328,2023-10-03 14:31:29,3
327,2023-10-03 14:31:29,0
326,2023-10-03 14:32:22,5
325,2023-10-03 14:32:30,0
324,2023-10-03 14:34:02,18
323,2023-10-03 14:34:07,0
322,2023-10-03 14:35:59,0
321,2023-10-03 14:36:58,13
320,2023-10-03 14:37:02,0
319,2023-10-03 14:41:27,0
318,2023-10-03 14:41:27,0
317,2023-10-03 14:41:38,10
316,2023-10-03 14:43:19,0
315,2023-10-03 14:43:19,0
314,2023-10-03 14:45:28,19
313,2023-10-03 14:45:34,19
312,2023-10-03 14:45:36,19
311,2023-10-03 14:45:38,19
310,2023-10-03 14:45:40,19
309,2023-10-03 14:46:04,19
308,2023-10-03 14:46:27,19
307,2023-10-03 14:46:27,19
306,2023-10-03 14:46:27,19
305,2023-10-03 14:48:25,0
304,2023-10-03 14:50:55,18
303,2023-10-03 14:51:20,0
302,2023-10-03 14:52:03,13
301,2023-10-03 14:52:09,0
300,2023-10-03 14:54:37,22
299,2023-10-03 14:54:41,0
298,2023-10-03 14:55:36,9
297,2023-10-03 14:55:41,0
296,2023-10-03 14:56:34,10
295,2023-10-03 14:56:39,0
294,2023-10-03 14:57:44,1
293,2023-10-03 14:57:50,0
292,2023-10-03 15:00:25,19
291,2023-10-03 15:00:29,0
290,2023-10-03 15:01:37,3
289,2023-10-03 15:01:44,0
288,2023-10-03 15:03:28,24
287,2023-10-03 15:03:32,0
286,2023-10-03 15:05:10,18
285,2023-10-03 15:05:16,0
284,2023-10-03 15:06:16,13
283,2023-10-03 15:06:38,0
282,2023-10-03 15:07:21,22
281,2023-10-03 15:07:31,0
280,2023-10-03 15:09:40,9
279,2023-10-03 15:09:46,0
278,2023-10-03 15:10:45,8
277,2023-10-03 15:10:51,0
276,2023-10-03 15:12:55,1
275,2023-10-03 15:13:00,0
274,2023-10-03 15:14:22,0
273,2023-10-03 15:15:07,3
272,2023-10-03 15:15:12,0
271,2023-10-03 15:16:27,15
270,2023-10-03 15:16:32,0
269,2023-10-03 15:18:16,24
268,2023-10-03 15:18:39,0
267,2023-10-03 15:19:49,0
266,2023-10-03 15:20:21,18
265,2023-10-03 15:20:26,0
264,2023-10-03 15:20:26,0
263,2023-10-03 15:21:47,5
262,2023-10-03 15:21:51,0
261,2023-10-03 15:21:58,22
260,2023-10-03 15:22:11,0
259,2023-10-03 15:24:52,9
258,2023-10-03 15:27:10,0
257,2023-10-03 15:28:49,19
256,2023-10-03 15:28:56,0
255,2023-10-03 15:32:22,3
254,2023-10-03 15:32:32,0
253,2023-10-03 15:46:44,0
252,2023-10-03 15:48:00,8
251,2023-10-03 15:48:01,8
250,2023-10-03 15:48:03,8
249,2023-10-03 15:48:05,8
248,2023-10-03 15:48:07,8
247,2023-10-03 15:48:11,8
246,2023-10-03 15:48:13,0
245,2023-10-03 15:52:42,10
244,2023-10-03 15:52:49,0
243,2023-10-03 15:54:10,3
242,2023-10-03 15:54:15,0
241,2023-10-03 15:55:42,15
240,2023-10-03 15:55:47,0
239,2023-10-03 15:57:39,5
238,2023-10-03 15:57:42,24
237,2023-10-03 15:57:44,0
236,2023-10-03 15:57:51,24
235,2023-10-03 15:57:52,24
234,2023-10-03 15:57:54,24
233,2023-10-03 15:57:56,24
232,2023-10-03 15:57:59,24
231,2023-10-03 15:58:00,24
230,2023-10-03 15:58:02,24
229,2023-10-03 15:58:04,24
228,2023-10-03 15:58:06,24
227,2023-10-03 15:58:08,24
226,2023-10-03 15:58:12,24
225,2023-10-03 15:58:12,24
224,2023-10-03 15:58:15,24
223,2023-10-03 15:58:18,24
222,2023-10-03 15:58:19,24
221,2023-10-03 15:58:22,24
220,2023-10-03 15:58:22,24
219,2023-10-03 15:58:24,24
218,2023-10-03 15:58:26,24
217,2023-10-03 15:58:29,24
216,2023-10-03 15:58:31,24
215,2023-10-03 15:58:32,24
214,2023-10-03 15:58:35,24
213,2023-10-03 15:58:37,24
212,2023-10-03 15:58:39,24
211,2023-10-03 15:58:41,24
210,2023-10-03 15:58:43,24
209,2023-10-03 15:58:45,24
208,2023-10-03 15:58:47,24
207,2023-10-03 15:58:49,24
206,2023-10-03 15:58:50,24
205,2023-10-03 15:58:53,24
204,2023-10-03 15:58:55,24
203,2023-10-03 15:59:00,0
202,2023-10-03 15:59:08,16
201,2023-10-03 15:59:48,0
200,2023-10-03 16:00:34,0
199,2023-10-03 16:05:04,9
198,2023-10-03 16:05:07,0
197,2023-10-03 16:05:23,8
196,2023-10-03 16:05:31,0
195,2023-10-03 16:08:25,10
194,2023-10-03 16:08:28,10
193,2023-10-03 16:08:29,10
192,2023-10-03 16:08:32,10
191,2023-10-03 16:08:33,10
190,2023-10-03 16:08:36,10
189,2023-10-03 16:08:37,10
188,2023-10-03 16:08:39,10
187,2023-10-03 16:08:43,10
186,2023-10-03 16:08:44,10
185,2023-10-03 16:09:03,10
184,2023-10-03 16:09:06,10
183,2023-10-03 16:09:06,10
182,2023-10-03 16:09:08,10
181,2023-10-03 16:09:08,10
180,2023-10-03 16:09:10,10
179,2023-10-03 16:09:12,10
178,2023-10-03 16:09:14,10
177,2023-10-03 16:09:15,10
176,2023-10-03 16:09:20,10
175,2023-10-03 16:09:20,10
174,2023-10-03 16:09:22,10
173,2023-10-03 16:09:24,10
172,2023-10-03 16:09:26,10
171,2023-10-03 16:09:30,10
170,2023-10-03 16:09:30,10
169,2023-10-03 16:09:35,10
168,2023-10-03 16:09:35,10
167,2023-10-03 16:09:53,0
166,2023-10-03 16:10:52,3
165,2023-10-03 16:10:59,0
164,2023-10-03 16:11:00,15
163,2023-10-03 16:11:11,0
162,2023-10-03 16:11:11,15
161,2023-10-03 16:11:12,0
160,2023-10-03 16:11:24,15
159,2023-10-03 16:11:31,0
158,2023-10-03 16:12:39,5
157,2023-10-03 16:13:41,0
156,2023-10-03 16:14:52,2
155,2023-10-03 16:15:34,0
154,2023-10-03 16:15:56,16
153,2023-10-03 16:16:05,0
152,2023-10-03 16:16:06,16
151,2023-10-03 16:16:08,16
150,2023-10-03 16:16:10,16
149,2023-10-03 16:16:12,16
148,2023-10-03 16:16:15,16
147,2023-10-03 16:16:47,16
146,2023-10-03 16:16:47,16
145,2023-10-03 16:17:11,16
144,2023-10-03 16:17:14,0
143,2023-10-03 16:19:07,13
142,2023-10-03 16:19:19,13
141,2023-10-03 16:19:23,13
140,2023-10-03 16:19:23,13
139,2023-10-03 16:19:24,13
138,2023-10-03 16:19:24,13
137,2023-10-03 16:19:26,13
136,2023-10-03 16:19:28,13
135,2023-10-03 16:19:30,13
134,2023-10-03 16:19:33,13
133,2023-10-03 16:19:36,13
132,2023-10-03 16:19:44,13
131,2023-10-03 16:19:47,0
130,2023-10-03 16:21:35,0
129,2023-10-03 16:51:43,0
128,2023-10-03 16:54:46,8
127,2023-10-03 16:54:51,0
126,2023-10-03 16:56:26,12
125,2023-10-03 16:56:35,0
124,2023-10-03 16:58:44,19
123,2023-10-03 16:58:51,0
122,2023-10-03 16:58:53,19
121,2023-10-03 16:58:59,0
120,2023-10-03 16:59:45,19
119,2023-10-03 16:59:52,0
118,2023-10-03 17:01:23,15
117,2023-10-03 17:01:32,5
116,2023-10-03 17:01:33,0
115,2023-10-03 17:02:48,11
114,2023-10-03 17:02:54,0
113,2023-10-03 17:05:16,13
112,2023-10-03 17:06:44,0
111,2023-10-03 17:08:11,9
110,2023-10-03 17:09:29,12
109,2023-10-03 17:09:30,12
108,2023-10-03 17:09:32,12
107,2023-10-03 17:09:34,12
106,2023-10-03 17:09:36,12
105,2023-10-03 17:09:38,12
104,2023-10-03 17:09:40,12
103,2023-10-03 17:09:43,12
102,2023-10-03 17:09:44,12
101,2023-10-03 17:09:46,12
100,2023-10-03 17:09:48,12
99,2023-10-03 17:09:50,12
98,2023-10-03 17:09:52,12
97,2023-10-03 17:09:54,12
96,2023-10-03 17:09:56,12
95,2023-10-03 17:10:09,12
94,2023-10-03 17:10:09,12
93,2023-10-03 17:10:10,12
92,2023-10-03 17:10:12,12
91,2023-10-03 17:10:14,12
90,2023-10-03 17:10:16,12
89,2023-10-03 17:10:18,12
88,2023-10-03 17:10:20,12
87,2023-10-03 17:10:25,0
86,2023-10-03 17:10:37,18
85,2023-10-03 17:10:40,18
84,2023-10-03 17:10:46,0
83,2023-10-03 17:11:38,18
82,2023-10-03 17:11:40,0
81,2023-10-03 17:12:12,19
80,2023-10-03 17:12:14,19
79,2023-10-03 17:12:17,19
78,2023-10-03 17:12:19,19
77,2023-10-03 17:12:21,19
76,2023-10-03 17:12:23,19
75,2023-10-03 17:12:25,19
74,2023-10-03 17:12:27,19
73,2023-10-03 17:12:29,19
72,2023-10-03 17:12:31,19
71,2023-10-03 17:12:33,19
70,2023-10-03 17:12:35,19
69,2023-10-03 17:12:37,19
68,2023-10-03 17:12:39,19
67,2023-10-03 17:12:41,19
66,2023-10-03 17:12:43,19
65,2023-10-03 17:12:45,19
64,2023-10-03 17:12:52,0
63,2023-10-03 17:13:33,15
62,2023-10-03 17:13:40,0
61,2023-10-03 17:15:56,11
60,2023-10-03 17:16:00,0
59,2023-10-03 17:17:56,24
58,2023-10-03 17:18:02,0
57,2023-10-03 17:19:50,13
56,2023-10-03 17:19:55,0
55,2023-10-03 17:20:09,13
54,2023-10-03 17:20:14,0
53,2023-10-03 17:21:03,13
52,2023-10-03 17:21:09,0
51,2023-10-03 17:22:28,17
50,2023-10-03 17:22:33,0
49,2023-10-03 17:23:52,12
48,2023-10-03 17:24:02,12
47,2023-10-03 17:24:07,0
46,2023-10-03 17:24:53,12
45,2023-10-03 17:24:58,0
44,2023-10-03 17:25:22,18
43,2023-10-03 17:25:22,18
42,2023-10-03 17:26:04,18
41,2023-10-03 17:26:19,0
40,2023-10-03 17:26:27,19
39,2023-10-03 17:26:33,0
38,2023-10-03 17:31:12,24
37,2023-10-03 17:31:17,0
36,2023-10-03 17:33:44,22
35,2023-10-03 17:33:50,0
34,2023-10-03 17:35:43,2
33,2023-10-03 17:35:48,0
32,2023-10-03 17:36:32,17
31,2023-10-03 17:36:35,17
30,2023-10-03 17:36:37,17
29,2023-10-03 17:36:39,17
28,2023-10-03 17:36:41,17
27,2023-10-03 17:36:43,17
26,2023-10-03 17:36:52,17
25,2023-10-03 17:36:52,17
24,2023-10-03 17:36:52,17
23,2023-10-03 17:36:56,0
22,2023-10-03 17:40:20,9
21,2023-10-03 17:40:25,0
20,2023-10-03 17:42:07,10
19,2023-10-03 17:42:08,0
18,2023-10-03 17:43:19,19
17,2023-10-03 17:43:26,0
16,2023-10-03 17:44:40,18
15,2023-10-03 17:44:48,0
14,2023-10-03 17:47:39,11
13,2023-10-03 17:47:46,0
12,2023-10-03 17:49:58,5
11,2023-10-03 17:50:03,0
10,2023-10-03 17:51:01,22
9,2023-10-03 17:51:07,0
8,2023-10-03 17:52:26,16
7,2023-10-03 17:52:31,0
6,2023-10-03 17:55:02,9
5,2023-10-03 17:55:07,0
4,2023-10-03 17:56:40,10
3,2023-10-03 17:56:44,0
2,2023-10-03 17:58:00,12
1,2023-10-03 17:58:05,12
0,2023-10-03 17:58:10,0
