Stamp,Agent,Model,Nquadro
2023-09-26 15:35:00,T012,SPT120018W,202301000128048
2023-09-26 15:35:00,T013,SPT120018W,202302000080096
2023-09-26 15:36:00,T012,SPT120018W,202301000128049
2023-09-26 15:37:00,T012,SPT120018W,202301000128049
2023-09-26 15:37:00,T013,SPT120018W,202302000080097
2023-09-26 15:37:00,T012,SPT120018W,202301000128050
2023-09-26 15:39:00,T013,SPT120018W,202302000080098
2023-09-26 15:39:00,T012,SPT120018W,202301000128051
2023-09-26 15:40:00,T013,SPT120018W,202302000080099
2023-09-26 15:40:00,T012,SPT120018W,202301000128052
2023-09-26 15:41:00,T013,SPT120018W,202302000080100
2023-09-26 15:41:00,T012,SPT120018W,202301000128053
2023-09-26 15:42:00,T012,SPT120018W,202301000128054
2023-09-26 15:42:00,T013,SPT120018W,202302000080101
2023-09-26 15:43:00,T012,SPT120018W,202301000128055
2023-09-26 15:44:00,T012,SPT120018W,202301000128055
2023-09-26 15:44:00,T013,SPT120018W,202302000080102
2023-09-26 15:45:00,T012,SPT120018W,202301000128056
2023-09-26 15:45:00,T013,SPT120018W,202302000080103
2023-09-26 15:46:00,T012,SPT120018W,202301000128057
2023-09-26 15:47:00,T013,SPT120018W,202302000080104
2023-09-26 15:47:00,T012,SPT120018W,202301000128058
2023-09-26 15:48:00,T013,SPT120018W,202302000080105
2023-09-26 15:48:00,T012,SPT120018W,202301000128059
2023-09-26 15:49:00,T012,SPT120018W,202301000128061
2023-09-26 15:49:00,T013,SPT120018W,202302000080106
2023-09-26 15:49:00,T012,SPT120018W,202301000128061
2023-09-26 15:50:00,T012,SPT120018W,202301000128060
2023-09-26 15:51:00,T013,SPT120018W,202302000080107
2023-09-26 15:51:00,T012,SPT120018W,202301000128062
2023-09-26 15:53:00,T012,SPT120018W,202301000128063
2023-09-26 15:54:00,T012,SPT120018W,202301000128064
2023-09-26 15:55:00,T013,SPT120018W,202302000080108
2023-09-26 15:56:00,T013,SPT120018W,202302000080109
2023-09-26 15:57:00,T013,SPT120018W,202302000080110
2023-09-26 15:57:00,T012,SPT120018W,202301000128065
2023-09-26 15:58:00,T013,SPT120018W,202302000080111
2023-09-26 15:58:00,T012,SPT120018W,202301000128063
2023-09-26 16:00:00,T013,SPT120018W,202302000080112
2023-09-26 16:00:00,T012,SPT120018W,202301000128066
2023-09-26 16:01:00,T012,SPT120018W,202301000128067
2023-09-26 16:01:00,T013,SPT120018W,202302000080113
2023-09-26 16:02:00,T012,SPT120018W,202301000128068
2023-09-26 16:02:00,T012,SPT120018W,202301000128068
2023-09-26 16:02:00,T013,SPT120018W,202302000080114
2023-09-26 16:03:00,T012,SPT120018W,202301000128069
2023-09-26 16:04:00,T013,SPT120018W,202302000080115
2023-09-26 16:05:00,T012,SPT120018W,202301000128070
2023-09-26 16:05:00,T013,SPT120018W,202302000080116
2023-09-26 16:06:00,T012,SPT120018W,202301000128071
2023-09-26 16:07:00,T013,SPT120018W,202302000080117
2023-09-26 16:07:00,T012,SPT120018W,202301000128072
2023-09-26 16:08:00,T012,SPT120018W,202301000128072
2023-09-26 16:09:00,T013,SPT120018W,202302000080118
2023-09-26 16:10:00,T012,SPT120018W,202301000128073
2023-09-26 16:11:00,T012,SPT120018W,202301000128074
2023-09-26 16:11:00,T013,SPT120018W,202302000080119
2023-09-26 16:12:00,T012,SPT120018W,202301000128075
2023-09-26 16:12:00,T012,SPT120018W,202301000128076
2023-09-26 16:13:00,T013,SPT120018W,202302000080120
2023-09-26 16:13:00,T013,SPT120018W,202302000080120
2023-09-26 16:14:00,T012,SPT120018W,202301000128077
2023-09-26 16:15:00,T013,SPT120018W,202302000080121
2023-09-26 16:15:00,T012,SPT120018W,202301000128078
2023-09-26 16:16:00,T013,SPT120018W,202302000080122
2023-09-26 16:16:00,T012,SPT120018W,202301000128079
2023-09-26 16:17:00,T012,SPT120018W,202301000128080
2023-09-26 16:18:00,T013,SPT120018W,202302000080123
